Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Keywords
509,Portugal,122,1,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix 
511,Portugal,122,1,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix 
598,Italy,122,1,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix 
311,Ireland,122,1,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix 
576,Ireland,123,0,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix 
455,Portugal,123,1,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix 
1518,Portugal,123,1,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix 
509,Portugal,123,1,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix 
986,Portugal,123,1,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix 
406,Portugal,123,0,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix 
71,Portugal,123,1,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix 
411,Portugal,123,0,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix 
411,Portugal,123,0,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix 
52,Portugal,123,0,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix 
422,Portugal,124,1,Advanced,Linear Algebra,Matrices and Determinants,Symmetric matrix
90,Lithuania,125,0,Basic,Linear Algebra,Matrices and Determinants,Determinant properties
128,Lithuania,125,0,Basic,Linear Algebra,Matrices and Determinants,Determinant properties
509,Portugal,125,1,Basic,Linear Algebra,Matrices and Determinants,Determinant properties
166,Portugal,125,1,Basic,Linear Algebra,Matrices and Determinants,Determinant properties
411,Portugal,125,0,Basic,Linear Algebra,Matrices and Determinants,Determinant properties
420,Portugal,125,1,Basic,Linear Algebra,Matrices and Determinants,Determinant properties
80,Lithuania,125,1,Basic,Linear Algebra,Matrices and Determinants,Determinant properties
600,Italy,125,0,Basic,Linear Algebra,Matrices and Determinants,Determinant properties
311,Ireland,125,1,Basic,Linear Algebra,Matrices and Determinants,Determinant properties
311,Ireland,125,0,Basic,Linear Algebra,Matrices and Determinants,Determinant properties
311,Ireland,125,0,Basic,Linear Algebra,Matrices and Determinants,Determinant properties
90,Lithuania,126,0,Advanced,Linear Algebra,Matrices and Determinants,Determinant computation
1351,Portugal,126,1,Advanced,Linear Algebra,Matrices and Determinants,Determinant computation
422,Portugal,126,1,Advanced,Linear Algebra,Matrices and Determinants,Determinant computation
633,Italy,126,0,Advanced,Linear Algebra,Matrices and Determinants,Determinant computation
455,Portugal,127,1,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
524,Portugal,127,1,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
415,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
509,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
406,Portugal,127,1,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
71,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
411,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
411,Portugal,127,0,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
420,Portugal,127,1,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
311,Ireland,127,1,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
311,Ireland,127,1,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
90,Lithuania,128,0,Advanced,Linear Algebra,Matrices and Determinants,Matrix multiplication
415,Portugal,128,0,Advanced,Linear Algebra,Matrices and Determinants,Matrix multiplication
422,Portugal,128,1,Advanced,Linear Algebra,Matrices and Determinants,Matrix multiplication
633,Italy,128,1,Advanced,Linear Algebra,Matrices and Determinants,Matrix multiplication
208,Lithuania,129,1,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
510,Portugal,129,0,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
600,Italy,129,1,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
52,Portugal,129,0,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication
90,Lithuania,130,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
1247,Portugal,130,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
511,Portugal,130,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
511,Portugal,130,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
71,Portugal,130,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
422,Portugal,130,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
422,Portugal,130,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
52,Portugal,130,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
598,Italy,130,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
311,Ireland,130,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
311,Ireland,130,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
415,Portugal,131,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
511,Portugal,131,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
975,Portugal,131,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
422,Portugal,131,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
80,Lithuania,131,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
600,Italy,131,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
598,Italy,131,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
311,Ireland,131,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
311,Ireland,131,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
311,Ireland,131,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
311,Ireland,131,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
90,Lithuania,132,0,Advanced,Linear Algebra,Matrices and Determinants,Determinant computation
415,Portugal,132,1,Advanced,Linear Algebra,Matrices and Determinants,Determinant computation
422,Portugal,132,0,Advanced,Linear Algebra,Matrices and Determinants,Determinant computation
633,Italy,132,0,Advanced,Linear Algebra,Matrices and Determinants,Determinant computation
90,Lithuania,133,0,Advanced,Linear Algebra,Matrices and Determinants,Determinant computation
415,Portugal,133,1,Advanced,Linear Algebra,Matrices and Determinants,Determinant computation
422,Portugal,133,1,Advanced,Linear Algebra,Matrices and Determinants,Determinant computation
633,Italy,133,1,Advanced,Linear Algebra,Matrices and Determinants,Determinant computation
250,Lithuania,134,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
1518,Portugal,134,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
511,Portugal,134,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
166,Portugal,134,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
71,Portugal,134,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
422,Portugal,134,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
80,Lithuania,134,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
598,Italy,134,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
311,Ireland,134,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
311,Ireland,134,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
311,Ireland,134,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation
90,Lithuania,135,0,Basic,Linear Algebra,Matrices and Determinants,Symmetric matrix
455,Portugal,135,1,Basic,Linear Algebra,Matrices and Determinants,Symmetric matrix
1518,Portugal,135,0,Basic,Linear Algebra,Matrices and Determinants,Symmetric matrix
973,Portugal,135,1,Basic,Linear Algebra,Matrices and Determinants,Symmetric matrix
422,Portugal,135,0,Basic,Linear Algebra,Matrices and Determinants,Symmetric matrix
311,Ireland,135,1,Basic,Linear Algebra,Matrices and Determinants,Symmetric matrix
91,Lithuania,136,1,Basic,Linear Algebra,Matrices and Determinants,Matrix rank
455,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,Matrix rank
1518,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,Matrix rank
979,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,Matrix rank
524,Portugal,136,1,Basic,Linear Algebra,Matrices and Determinants,Matrix rank
415,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,Matrix rank
509,Portugal,136,1,Basic,Linear Algebra,Matrices and Determinants,Matrix rank
511,Portugal,136,1,Basic,Linear Algebra,Matrices and Determinants,Matrix rank
509,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,Matrix rank
71,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,Matrix rank
411,Portugal,136,0,Basic,Linear Algebra,Matrices and Determinants,Matrix rank
80,Lithuania,136,0,Basic,Linear Algebra,Matrices and Determinants,Matrix rank
598,Italy,136,1,Basic,Linear Algebra,Matrices and Determinants,Matrix rank
208,Lithuania,137,0,Basic,Linear Algebra,Matrices and Determinants,Matrix equivalent - echelon
128,Lithuania,137,0,Basic,Linear Algebra,Matrices and Determinants,Matrix equivalent - echelon
510,Portugal,137,0,Basic,Linear Algebra,Matrices and Determinants,Matrix equivalent - echelon
509,Portugal,137,1,Basic,Linear Algebra,Matrices and Determinants,Matrix equivalent - echelon
422,Portugal,137,0,Basic,Linear Algebra,Matrices and Determinants,Matrix equivalent - echelon
411,Portugal,137,0,Basic,Linear Algebra,Matrices and Determinants,Matrix equivalent - echelon
80,Lithuania,137,1,Basic,Linear Algebra,Matrices and Determinants,Matrix equivalent - echelon
52,Portugal,137,1,Basic,Linear Algebra,Matrices and Determinants,Matrix equivalent - echelon
128,Lithuania,138,0,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
455,Portugal,138,0,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
1518,Portugal,138,1,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
510,Portugal,138,0,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
166,Portugal,138,1,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
406,Portugal,138,0,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
411,Portugal,138,0,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
600,Italy,138,1,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
311,Ireland,138,0,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
311,Ireland,138,0,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
311,Ireland,138,0,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
90,Lithuania,139,0,Advanced,Linear Algebra,Matrices and Determinants,Matrix operations
415,Portugal,139,0,Advanced,Linear Algebra,Matrices and Determinants,Matrix operations
633,Italy,139,0,Advanced,Linear Algebra,Matrices and Determinants,Matrix operations
415,Portugal,140,1,Advanced,Linear Algebra,Matrices and Determinants,Matrix operations
633,Italy,140,1,Advanced,Linear Algebra,Matrices and Determinants,Matrix operations
128,Lithuania,141,1,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
1518,Portugal,141,1,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
510,Portugal,141,0,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
509,Portugal,141,1,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
509,Portugal,141,1,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
166,Portugal,141,1,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
986,Portugal,141,1,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
422,Portugal,141,1,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
411,Portugal,141,0,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
411,Portugal,141,0,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
52,Portugal,141,1,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
311,Ireland,141,1,Basic,Linear Algebra,Matrices and Determinants,Matrix operations
351,Portugal,142,0,Basic,Differentiation,Derivatives,Trigonometric rules
175,Italy,142,1,Basic,Differentiation,Derivatives,Trigonometric rules
626,Italy,142,0,Basic,Differentiation,Derivatives,Trigonometric rules
483,Portugal,142,1,Basic,Differentiation,Derivatives,Trigonometric rules
483,Portugal,142,0,Basic,Differentiation,Derivatives,Trigonometric rules
349,Portugal,142,0,Basic,Differentiation,Derivatives,Trigonometric rules
352,Portugal,142,0,Basic,Differentiation,Derivatives,Trigonometric rules
71,Portugal,142,1,Basic,Differentiation,Derivatives,Trigonometric rules
1564,Portugal,142,0,Basic,Differentiation,Derivatives,Trigonometric rules
80,Lithuania,142,1,Basic,Differentiation,Derivatives,Trigonometric rules
751,Lithuania,142,0,Basic,Differentiation,Derivatives,Trigonometric rules
36,Portugal,142,1,Basic,Differentiation,Derivatives,Trigonometric rules
37,Portugal,142,1,Basic,Differentiation,Derivatives,Trigonometric rules
37,Portugal,142,1,Basic,Differentiation,Derivatives,Trigonometric rules
634,Italy,142,0,Basic,Differentiation,Derivatives,Trigonometric rules
239,Lithuania,143,1,Basic,Differentiation,Derivatives,Trigonometric rules
626,Italy,143,0,Basic,Differentiation,Derivatives,Trigonometric rules
175,Italy,143,0,Basic,Differentiation,Derivatives,Trigonometric rules
985,Romania,143,0,Basic,Differentiation,Derivatives,Trigonometric rules
174,Portugal,143,0,Basic,Differentiation,Derivatives,Trigonometric rules
155,Spain,143,0,Basic,Differentiation,Derivatives,Trigonometric rules
36,Portugal,143,1,Basic,Differentiation,Derivatives,Trigonometric rules
37,Portugal,143,1,Basic,Differentiation,Derivatives,Trigonometric rules
177,Italy,143,0,Basic,Differentiation,Derivatives,Trigonometric rules
176,Italy,143,0,Basic,Differentiation,Derivatives,Trigonometric rules
178,Italy,143,0,Basic,Differentiation,Derivatives,Trigonometric rules
239,Lithuania,144,1,Basic,Differentiation,Derivatives,Trigonometric rules
175,Italy,144,0,Basic,Differentiation,Derivatives,Trigonometric rules
349,Portugal,144,1,Basic,Differentiation,Derivatives,Trigonometric rules
349,Portugal,144,1,Basic,Differentiation,Derivatives,Trigonometric rules
352,Portugal,144,0,Basic,Differentiation,Derivatives,Trigonometric rules
189,Portugal,144,0,Basic,Differentiation,Derivatives,Trigonometric rules
411,Portugal,144,0,Basic,Differentiation,Derivatives,Trigonometric rules
155,Spain,144,0,Basic,Differentiation,Derivatives,Trigonometric rules
178,Italy,144,0,Basic,Differentiation,Derivatives,Trigonometric rules
351,Portugal,145,1,Basic,Differentiation,Derivatives,Product rule
175,Italy,145,0,Basic,Differentiation,Derivatives,Product rule
1011,Portugal,145,0,Basic,Differentiation,Derivatives,Product rule
1487,Portugal,145,0,Basic,Differentiation,Derivatives,Product rule
189,Portugal,145,0,Basic,Differentiation,Derivatives,Product rule
36,Portugal,145,0,Basic,Differentiation,Derivatives,Product rule
41,Portugal,146,0,Basic,Differential Equations,Differential Equations,Separable variables equation
552,Portugal,146,0,Basic,Differential Equations,Differential Equations,Separable variables equation
552,Portugal,146,0,Basic,Differential Equations,Differential Equations,Separable variables equation
26,Portugal,146,1,Basic,Differential Equations,Differential Equations,Separable variables equation
26,Portugal,146,1,Basic,Differential Equations,Differential Equations,Separable variables equation
155,Spain,146,0,Basic,Differential Equations,Differential Equations,Separable variables equation
351,Portugal,147,1,Basic,Differentiation,Derivatives,Product rule
1026,Lithuania,147,0,Basic,Differentiation,Derivatives,Product rule
165,Portugal,147,0,Basic,Differentiation,Derivatives,Product rule
175,Italy,147,0,Basic,Differentiation,Derivatives,Product rule
349,Portugal,147,0,Basic,Differentiation,Derivatives,Product rule
349,Portugal,147,0,Basic,Differentiation,Derivatives,Product rule
71,Portugal,147,1,Basic,Differentiation,Derivatives,Product rule
71,Portugal,147,1,Basic,Differentiation,Derivatives,Product rule
155,Spain,147,0,Basic,Differentiation,Derivatives,Product rule
36,Portugal,147,0,Basic,Differentiation,Derivatives,Product rule
